Tweet ID,Tweet Date,Media Name,Media Origin,Teaser Text,Tag Value
1320470188786003968,25-10-2020,La Tercera,Chile,"“La única forma de enfrentar el abuso de poder es con la verdad”, Margaret Atwood",No
1351462276151316480,19-01-2021,abc,España,Sanidad revende 30.000 dosis de la vacuna contra el coronavirus a Andorra,No
1362395191085268995,18-02-2021,La Tercera,Chile,🇦🇷 Protestas contra la violencia de género reunieron a miles de personas en Buenos Aires,No
1359774423134466049,11-02-2021,Diario Libre,República Dominicana,"#LasMásLeídas:  Ministro Salud admite que “casas comerciales han ido fallando” en la entrega de vacunas contra el COVID-19

Amplía aquí

#DiarioLibre #Noticias #Covid19",No
1359703714764910604,11-02-2021,Diario Libre,República Dominicana,"Ruta aérea de Nueva York a Santiago, entre las más transitadas del mundo. |#DiarioLibreUSA | Ocupa actualmente el sexto puesto con 108,876 asientos por mes

#DiarioLibre #RutaAérea #Aerolínea
https://t.co/gwf4xnSmxl",No
1359642577113411584,10-02-2021,Diario Libre,República Dominicana,"Director de Contrataciones le responde al senador Yván Lorenzo. |#Actualidad| Lorenzo lo tildó de “irresponsable” por no acudir a dos invitaciones.

#DiarioLibre #SenadoRD 
https://t.co/mfkdLk1SeN",Clickbait
1359225581884346376,09-02-2021,Diario Libre,República Dominicana,"|#Viral| Niña terminó con cientos de juguetes enredados en el pelo
La madre de la pequeña duró 20 horas tratando de sacarlos con acondicionador y aceite.

Detalles aquí",Clickbait
1359603065050062850,10-02-2021,Diario Libre,República Dominicana,"Liga de Baloncesto Oriental y Ministerio de Salud trabajan protocolo sanitario para torneo. |#Deportes | El alcalde Jiménez mostró su agradecimiento por las recomendaciones de Guzmán

#DiarioLibre #BaloncestoDominicano #Alcaldes #Covid19
https://t.co/z0Djcaxxyx",No
1362119625094299650,17-02-2021,La Tercera,Chile,📈 @pulso_tw | Los altos mandos de los fabricantes de vacunas Covid-19 vendieron casi US$ 500 millones de acciones el año pasado,No
1282074751050055680,11-07-2020,La Tercera,Chile,La emoción del hijo de Thor Heyerdahl sobre el estudio que asegura que hubo contacto temprano entre la Polinesia y Sudamérica: “Mi padre tenía razón”,Clickbait
1354874566959575040,28-01-2021,abc,España,Elecciones polémicas en el Barça: Freixa censura a Laporta,No
1344954869703172098,01-01-2021,abc,España,Extremadura estrena desde hoy el toque de queda a las 10.00 de la noche,No
1344966937118445569,01-01-2021,abc,España,"China aprueba Sinopharm, su primera vacuna anti-covid con vistas a distribuirla gratis",No
1261066452800606208,14-05-2020,La Tercera,Chile,El desafío de bajar la cifra diaria: Lo que tienes que saber este jueves del coronavirus,Clickbait
1257309003278725134,04-05-2020,abc,España,Las empresas que reabran hoy podrán mantener los ERTE,No
1259938829932417026,11-05-2020,La Tercera,Chile,Cuidado con los ojos: podrían ser una entrada para la transmisión del coronavirus,Clickbait
1341221642643628033,22-12-2020,abc,España,España minimiza la cepa británica con una limitación parcial de sus vuelos,No
1250449108004941825,15-04-2020,abc,España,"El distanciamiento social deberá extenderse hasta 2022, según un estudio de Harvard",No
1250804450014486528,16-04-2020,La Tercera,Chile,“¿Voy a mi ejecución?”: El largo y extenuante día de un médico combatiendo el coronavirus,Clickbait
1246130187810603008,03-04-2020,La Tercera,Chile,Cuarentena y relaciones de pareja: ¿Cómo mantener el equilibrio al estar juntos 24/7?,Clickbait
1324458976063479809,05-11-2020,abc,España,Atragantamiento en menores: así debes actuar,Clickbait
1330254665322291203,21-11-2020,abc,España,La desidia de Cultura pone en riesgo la unidad de un archivo esencial para la historia de España. #Lomásvisto Un impresionante archivo esencial para la historia de España,Clickbait
1242481428794732544,24-03-2020,abc,España,Dos nuevas ideas de WhatsApp para combatir los bulos,Clickbait
1328753523870273544,17-11-2020,abc,España,"Jawlensky, Morandi, Miró y Winogrand, grandes protagonistas de la Fundación Mapfre en 2021. .@mapfreFcultura ha presentado su programación cultural para 2021",No
1318099573664026624,19-10-2020,abc,España,Así tienes que hablar de sexo con tus hijos,Clickbait
1308669932029259776,23-09-2020,abc,España,Cayetano Martínez de Irujo se rompe al desvelar el verdadero motivo de la ruptura familiar,Clickbait
1237797081189961730,11-03-2020,La Tercera,Chile,Pandemia de coronavirus por el mundo: Revisa el mapa interactivo actualizado. ➡🌎 Mapa interactivo actualizado con la pandemia de coronavirus por el mundo 😷,No
1235638907758395392,05-03-2020,La Tercera,Chile,"Eventos deportivos, ceremonias religiosas, vacaciones: el planeta se prepara para el avance del coronavirus",No
1326420904579112960,11-11-2020,abc,España,"Las seis noticias que debes conocer hoy, miércoles 11 de noviembre. El Gobierno oculta al Congreso la actividad del «ministerio de la verdad» y otras cinco noticias que debes conocer hoy, miércoles 11 de noviembre",Clickbait
1225864311953817606,07-02-2020,abc,España,«Cuba no devolverá nada hasta que mueran los Castro»,No
1231234690918600705,22-02-2020,La Tercera,Chile,"Columna de Pablo Dubois: ""Ciberseguridad en contextos de convulsión social""",No
1314264299716608001,08-10-2020,abc,España,Quince trucos para educar la atención de tus hijos en casa y conseguir niños concentrados,Clickbait
1227288692873736192,11-02-2020,abc,España,👉¡Relevante! Dia nombra a Ricardo Álvarez como su nuevo consejero delegado en España,No
1228648029479165952,15-02-2020,La Tercera,Chile,🇫🇷 Francia confirma fallecido por Covid-19: Se trata del primer deceso fuera de Asia,No
1365013702622253061,25-02-2021,abc,España,Los socios del Gobierno apoyan la ley de eutanasia en el Senado pese a admitir «su poca calidad legislativa» Los socios del Gobierno apoyan la ley de eutanasia en el Senado pese a reconocer «su baja calidad legislativa»,No
1346747087996805121,06-01-2021,abc,España,📌 Entrevista ABC a Andrea Falcón: «El fútbol femenino crece a pasos agigantados»,No
1329231559363334144,19-11-2020,abc,España,"El PSOE, a la concertada: «Para qué nos vamos a reunir, está todo pactado»",No
1192412716142661632,07-11-2019,abc,España,"Margarita Salas: «Los investigadores en España no hacen ciencia, hacen milagros» Su última entrevista concedida a ABC hace apenas unos meses. Descanse en paz.",No
1343273416728727557,27-12-2020,abc,España,Liga Endesa. Horario y dónde ver en directo el clásico entre Real Madrid y Barcelona #ACB,Clickbait
1317201153281622021,16-10-2020,abc,España,El placer de mirar las vidas ajenas. La obra narra el encuentro entre un profesor de instituto y un alumno,No
1342739384194523136,26-12-2020,abc,España,James y Davis arruinan la fiesta navideña de Doncic #NBA,No
1195393524868505602,15-11-2019,abc,España,Acerinox cierra definitivamente el ERE de Campo de Gibraltar que afectará a 215 trabajadores,No
1184197249301172225,15-10-2019,abc,España,¿Puede una persona atravesar un agujero de gusano?,Clickbait
1193808080682795010,11-11-2019,abc,España,La inestabilidad política dispara el pesimismo económico de los españoles,No
1314156417608224768,08-10-2020,abc,España,"Dimite el líder social liberal danés por acosar sexualmente a una diputada de su misma formación política. El líder del Partido Social Liberal danés, Morten Østergaard, ha dimitido de su cargo debido a su implicación en un episodio de acoso sexual a una diputada de su misma formación política ocurrido una década atrás.

La salida de Østergaard, que l…",No
1179592456372797440,03-10-2019,abc,España,Tu «smartphone» debería durar 25 años para compensar su impacto en el medio ambiente,No
1338550579413520385,14-12-2020,abc,España,La Gestora del Barcelona convoca elecciones para el 24 de enero en diez sedes,No
1316394337610203137,14-10-2020,abc,España,El Gobierno prepara una eutanasia exprés y «a domicilio» El Gobierno plantea la eutanasia exprés y «a domicilio»,No
1367566301988855811,04-03-2021,El Comercio Perú,Perú,"Francisco Sagasti: “No hay en el mundo compradores privados de vacunas, lo que existen son estafadores”
https://t.co/NgZoryyq9L",No
1367576177553121283,04-03-2021,El Tiempo,Colombia,La historia de la mujer que robó a ocho conjuntos en Bogotá ►,Clickbait
1367894171357483014,05-03-2021,El Comercio Perú,Perú,Hernando de Soto expresa su solidaridad a Rafael López Aliaga en protesta frente al JNE. Hernando de Soto apoya a Rafael López Aliaga en protesta frente al JNE,No
1368664236793225222,07-03-2021,El Tiempo,Colombia,"Investigan feminicidio de policía en Mariquita a manos de un soldado. #NoEsHoraDeCallar | En la noche del viernes, Bejarano, que llegaba a su lugar de residencia, fue atacada con arma de fuego. Esto es lo que se conoce del caso ⬇️",No
1341463379681173511,22-12-2020,Prensa Libre,Guatemala,"Google y Facebook coordinaron su respuesta antimonopolio, según la prensa @prensa_libre",No
1368770854952312834,08-03-2021,El Comercio Perú,Perú,Chadwick Boseman se coronó como Mejor actor en los Critics Choice Awards 2021,No
1368583072812261377,07-03-2021,El Comercio Perú,Perú,Cómo EE.UU. e India perdieron plutonio en el Himalaya mientras trataban de espiar a China (y los riesgos que implica),Clickbait
1365679711905583117,27-02-2021,El Tiempo,Colombia,¡Ojo! Estas medidas ya no se aplicarán para prevenir el covid. 🚨 ATENCIÓN 🚨 El Ministerio de Salud eliminó una serie de medidas y protocolos sanitarios que se estaban llevando a cabo en sitios públicos para prevenir el covid. Conozca las medidas que ya no van más 👉,Clickbait
1367523480590299142,04-03-2021,El Comercio Perú,Perú,"Elecciones y vacunación contra el COVID-19: ¿Qué dijo el viceministro de Salud sobre los miembros de mesa?
https://t.co/csvpOygjNP",Clickbait
1364994233883627527,25-02-2021,El Comercio Perú,Perú,"Después de “Theran”, Apple apuesta por una nueva serie israelí: conoce cuál es y de qué trata
►https://t.co/gPaHaPojR1",Clickbait
1366777692796952579,02-03-2021,El Comercio Perú,Perú,Ética rechaza investigar a congresista Carlos Almerí por usar logo de Podemos Perú en el Parlamento,No
1363896334026043397,22-02-2021,Prensa Libre,Guatemala,"Sabor de exportación: Cómo las salsas guatemaltecas triunfan en Amazon (y qué estados las prefieren) #PorSiNoLoVio | Dos empresas guatemaltecas que exportan salsas y recados preparados hacia #EEUU se abren paso en varios mercados, una de ellas vende directamente al consumidor a través de #Amazon. ",Clickbait
1366521729993080832,01-03-2021,El Comercio Perú,Perú,"Franco Salinas, vocero de Acción Popular, considera que fiscal de la Nación “se burla del Congreso” por no asistir a Comisión de Justicia",No
1366187922735702017,01-03-2021,El Tiempo,Colombia,"🇨🇴 ¿Qué pasa si tengo la edad pero no los requisitos para pensionarme?

En nuestro #ConsultorioJurídico le contamos la respuesta a esta y otras inquietudes sobre el sistema de pensiones en el país 👉",Clickbait
1365252915598917633,26-02-2021,El Tiempo,Colombia,¿Por qué testigo clave de caso Uribe no quiere hablar con la Fiscalía? Testigo estrella del caso Uribe se niega a declarar ante la Fiscalía. Le contamos vía @Uinvestigativa ►,Clickbait
1365055589970280459,25-02-2021,El Tiempo,Colombia,"Insólito: se disfrazaron de policías y robaron joyería en Barranquilla. ¡Insólito! 😠 En video quedó registrado el robo a una joyería ubicada en un centro comercial del norte de Barranquilla, por parte de dos individuos disfrazados de policías. Acá le mostramos ➡️",Clickbait
1367225088240734208,03-03-2021,El Comercio Perú,Perú,"El Palacio de Buckingham investiga las acusaciones contra Meghan Markle, señalada por acoso laboral",No
1368306804325814277,06-03-2021,Prensa Libre,Guatemala,Fallece el destacado y conocido actor guatemalteco Herbert Meneses. La familia confirmó su muerte este sábado 6 de marzo.,No
1363961763482374147,22-02-2021,El Tiempo,Colombia,"Alcaldías de Bogotá, Medellín y Cali, a responder por fotomultas. La procuraduría dio cinco días de plazo a las secretarías de movilidad de Bogotá, Medellín y Cali para explicar cómo están funcionando los comparendos por fotomulta. 👉

Más información en #CityNoticiasMD",No
1232358345216069635,25-02-2020,Prensa Libre,Guatemala,Conozca estos 5 videojuegos para divertirse en familia: @prensa_libre,Clickbait
1206978827148234752,17-12-2019,El Comercio Perú,Perú,"El 77% de los consumidores devolverá sus regalos de Navidad este año
►https://t.co/1sBFRiwQc6",Clickbait
1362942581110427650,20-02-2021,El Tiempo,Colombia,Kim Kardashian pide el divorcio a Kanye West tras 6 años de matrimonio ►,No
1366734639163932680,02-03-2021,El Comercio Perú,Perú,Merkel propone aligerar restricciones por la pandemia de coronavirus en Alemania desde el 8 de marzo,No
1221178056154472454,25-01-2020,Prensa Libre,Guatemala,Por qué la gente deja Facebook (y qué nos dice esto sobre el futuro de las redes sociales)  @prensa_libre,Clickbait
1356602311192293377,02-02-2021,El Comercio Perú,Perú,"¿Qué es Covax Facility? Esto debes saber sobre la organización que proveerá de vacunas al país en este primer trimestre
https://t.co/ZC7iUA1eyg",Clickbait
1367671262265409538,05-03-2021,El Universal Venezuela,Venezuela,"''In articulo mortis'', por Alejandro Angulo Fontiveros #Opinión",No
1360732178745856000,13-02-2021,El Comercio Perú,Perú,"Elecciones 2021: JNE evaluará este martes 16 apelación a exclusión de candidatura de Luna Gálvez al Congreso
https://t.co/WoyRoL3cGV",No
1332025909260521476,26-11-2020,Prensa Libre,Guatemala,"Filgua 2020: actividades y talleres para disfrutar la Feria del Libro en línea. ¡Hoy inició @FILGuatemala! Estas son algunas actividades, como talleres y conversatorios, que podrá disfrutar durante los próximos once días. @prensa_libre",Clickbait
1287142661858766853,25-07-2020,El Comercio Perú,Perú,"Ica: donan 120 ataúdes de cartón prensado para enterrar a fallecidos por coronavirus. Donación fue otorgada por la alianza entre el Rotary Club Nuestra Señora de Gracia con la empresa Cartones Villa María S.A.C – CARVINSA

https://t.co/HsPr82fuhO",No
1207118855543382016,18-12-2019,Prensa Libre,Guatemala,Consejos para comprar en línea de forma segura esta Navidad. Las estafas en línea son una realidad a la que todos estamos expuestos. Acá le damos algunos consejos que lo pueden prevenir de este problema y realizar compras en línea en sitios seguros. @prensa_libre,Clickbait
1365797849808699397,27-02-2021,El Comercio Perú,Perú,Brasil encadena cinco días con más de 1.300 muertes diarias por coronavirus,No
1365107338886209539,26-02-2021,El Comercio Perú,Perú,La reina Isabel II anima a los británicos a vacunarse contra el coronavirus,No
1195124250329247744,14-11-2019,El Comercio Perú,Perú,SNMPE: Gobiernos subnacionales recibieron cerca de S/65.000 mlls. por canon y regalías en la última década ►https://t.co/xtTWut4h9t,No
1346173300909682688,04-01-2021,Prensa Libre,Guatemala,Paso a paso para recibir placas metálicas a partir del lunes 4 de enero. A partir de este lunes 4 de enero los contribuyentes que tengan placas de papel o de vinil podrán cambiarlas por las placas metálicas. Este es el paso a paso del proceso: ,Clickbait
1349401616173178881,13-01-2021,El Comercio Perú,Perú,"#Sunedu culminó proceso de #licenciamiento: una de cada tres universidades fueron denegadas. Más de 1 millón de alumnos se han visto beneficiados. Sin embargo, las universidades denegadas han afectado a casi 240.000 estudiantes (https://t.co/49tRFLXNNI) Por: @feralayo",No
1350430984945152001,16-01-2021,El Comercio Perú,Perú,"Horóscopo: ¿Qué dicen las predicciones para hoy sábado 16 de enero? Horóscopo 2021: consulta aquí las predicciones más acertadas de tu signo zodiacal, hoy sábado 16 de enero
►",Clickbait
1367656156441772034,05-03-2021,Prensa Libre,Guatemala,"El caso de Nelson desafía al país. En septiembre de 2010, Prensa Libre dio a conocer su historia. Llegó al hospital de Chiquimula con 3 años, pero pesando 16 libras y pareciendo de 8 meses debido a la desnutrición. En Perspectivas, parte de la segunda entrega por el  #Bicentenario: ",No
1317121667227930624,16-10-2020,Prensa Libre,Guatemala,"Fabiola Roudha y Sara Curruchich lanzan “Florecer”, canción que incluye un mensaje de esperanza. .@fabiolasinger y @SaraCurruchich lanzan “Florecer”, canción que incluye un mensaje de esperanza. @prensa_libre",No
1199515686638276609,27-11-2019,Prensa Libre,Guatemala,WhatsApp notificará cuando se bloqueen o desbloqueen contactos. @prensa_libre,No
1192491905155784706,07-11-2019,El Comercio Perú,Perú,Dólar: conoce aquí el precio del dólar hoy domingo 10 de Noviembre del 2019. Dólar: Tipo de cambio comienza jornada a la baja ante indicios de una disminución en tensiones comerciales ►,Clickbait
1196204523800420360,17-11-2019,Prensa Libre,Guatemala,Apps para reforzar la lectura y escritura en niños. Estas aplicaciones le ayudarán a reforzar las habilidades de lectura y escritura en los niños ► @prensa_libre,Clickbait
1356640722833801220,02-02-2021,Prensa Libre,Guatemala,"El presidente del Real Madrid Florentino Pérez, de 73 años, da positivo al coronavirus. El presidente del Real Madrid Florentino Pérez dio positivo por covid-19.",No
1355965928924737541,31-01-2021,Prensa Libre,Guatemala,"Deportivo Xela se queda con el campeonato tras derrotar a Unifut-Rosal en la final de la Liga Femenina. #LigaFemenina | ¡Campeonas! Las jugadoras del Deportivo Xela consiguieron su ""segunda luna"" tras derrotar a @unifutguate en la final. ",No
1336339099699965957,08-12-2020,El Comercio Perú,Perú,"¿Tienes diabetes? Así puedes disfrutar Navidad y Año Nuevo sin afectar tu salud
https://t.co/lCSm85avez",Clickbait
1336035290897584136,07-12-2020,El Comercio Perú,Perú,"Así sería internet si desaparecieran todas las líneas de código escritas por mujeres | VIDEO
https://t.co/W5GkmOQFMh",Clickbait
1187371647457730561,24-10-2019,Prensa Libre,Guatemala,"Bibliotecas gratuitas que podemos encontrar en línea. Este 24 de octubre, en el marco del Día de la Biblioteca, conozca estas bibliotecas gratuitas que puede encontrar en línea: @fherrera_PL",Clickbait
1334138237443567618,02-12-2020,El Comercio Perú,Perú,"Reino Unido despliega la primera campaña de vacunación contra el COVID-19
https://t.co/yOxszqopEM",No
1338540187991859200,14-12-2020,El Comercio Perú,Perú,"Rubén Vargas asegura que el pase al retiro de 18 generales de la policía fue “constitucional y legal”
https://t.co/DhBKJl5WgG",No
1337796468904693767,12-12-2020,El Comercio Perú,Perú,Navidad y Año Nuevo en pandemia: ¿cómo celebrar sin exponernos al contagios del COVID-19? El Minsa y expertos piden evitar reuniones fuera de casa y recomiendan celebraciones virtuales o cumpliendo medidas sanitarias.,Clickbait
1329785904186191873,20-11-2020,El Comercio Perú,Perú,"Pfizer presenta solicitud para uso de emergencia de su candidata a vacuna contra el coronavirus en EE.UU.
https://t.co/wzoGih9qUh",No
1167542506977783808,30-08-2019,El Comercio Perú,Perú,"Quevedo: La ""U"" también podría recibir beneficios por derechos de formación ►https://t.co/oJeRlTN3bL",No
1270376313313001477,09-06-2020,Prensa Libre,Guatemala,"Fallece de cáncer a los 53 años Pau Donés, líder de Jarabe de Palo. Pau Donés, vocalista de Jarabe de Palo, falleció a consecuencia del cáncer que le diagnosticaron en 2015 y contra el que había estado batallando desde entonces. @prensa_libre",No
1348316812660920321,10-01-2021,El Comercio Perú,Perú,"La vacuna les robó la cámara a los candidatos, una crónica de Fernando Vivas [@arkadin1]

📰 Contenido solo para suscriptores de El Comercio. Suscríbete aquí para más reportajes ►

https://t.co/pIsLMo4EZy",No
1350919052202532866,17-01-2021,Prensa Libre,Guatemala,"Captan “silueta de Maradona” durante una tormenta en La Plata, Argentina. ¿Qué forma le ves a estas nubes? Esto dicen muchos seguidores de Maradona:",Clickbait
1165977886303686658,26-08-2019,Prensa Libre,Guatemala,Estas son 5 plataformas de entretenimiento para diversificar sus horas de diversión:,Clickbait
1336324664541519872,08-12-2020,El Comercio Perú,Perú,"John Lennon a 40 años de su muerte: ¿Cuánto influyó ‘El guardián entre el centeno’ en el asesino del ex-Beatle?
►
por @jldelcampopun",Clickbait
1366174529354137601,28-02-2021,Prensa Libre,Guatemala,"Simeone, sobre Joao Félix: Me gustan los jugadores rebeldes. El entrenador del Atlético de Madrid, Diego Simeone, dijo este domingo tras vencer al Villarreal (0-2) que le gustan los jugadores rebeldes, en relación al gesto de mandar callar que hizo el portug…",No
1347271788825354242,07-01-2021,Prensa Libre,Guatemala,"El Real España se interesa en el goleador de Municipal, Ramiro Rocca, según medio catracho. #TodoDeportesPL l El Real España de Honduras va a la caza de Ramiro Rocca.",No
1145717994884141056,01-07-2019,Prensa Libre,Guatemala,Cirugías plásticas pueden ser riesgosas en manos inadecuadas. #PorSiNoLoVio La historia de Sindy que se sometió a una cirugía plástica anunciada en Facebook...no imaginó lo que ocurriría después.https://t.co/KzEx0Hsirg,Clickbait
1340363297971982338,19-12-2020,El Comercio Perú,Perú,"Ley de promoción agraria: ministros de Estado acuden al pleno del Congreso para exposición. Ley de promoción agraria: ministros de Estado acudirán al pleno del Congreso para exposición

Por Alicia Rojas [@AliciARojas]

https://t.co/pFEoGQq4qo",No
1345128164243083264,01-01-2021,Prensa Libre,Guatemala,Cristiano Ronaldo y Lionel Messi: así recibieron el año 2021 en familia. Los astros del futbol mundial Cristiano Ronaldo y Lionel Messi recibieron el año 2021 con sus respectivas familias y enviaron un mensaje especial a sus seguidores. 🤗⚽,Clickbait
1337020743276748810,10-12-2020,El Comercio Perú,Perú,"Martín Vizcarra fue vacado hace un mes: Los hitos de una crisis política que aún deja huella
Una nota de René Zubieta Pacco @renezp 
Solo para suscriptores de El Comercio. Suscríbete aquí ►
https://t.co/gIb3qAuVtD",Clickbait
1130870725773012993,21-05-2019,Prensa Libre,Guatemala,Consejos para mejorar su perfil en los sitios de citas. ¿Utiliza alguna aplicación de citas y no lo contactan tantas personas como quisiera? Probablemente debe modificar algunos aspectos de su perfil. En la siguiente nota le contamos cómo hacerlo ► @prensa_libre,Clickbait
1225826557601574913,07-02-2020,Prensa Libre,Guatemala,"Estas son las propuestas de Lidiette Silvana Martínez, Ministra de Cultura y Deportes. Las propuestas de Lidiette Silvana Martínez, Ministra de Cultura y Deportes:
@prensa_libre",Clickbait
1364893004746678275,25-02-2021,El Universal Venezuela,Venezuela,500 vacunas #Sputnik V llegan al CDI Amelia Blanco #EUVzla,No
1220830675110113281,24-01-2020,Prensa Libre,Guatemala,Hoy en la Antigua Guatemala es la premiere del documental “Guatemala: On the Edge of Discovery” que muestra la cultura del país y sus problemáticas. Conozca acá los detalles: @prensa_libre,No
1340373836601065472,19-12-2020,Prensa Libre,Guatemala,Smith y Canelo Álvarez esperan cerrar el año con un gran duelo de campeones. #CaneloSmith | ¡Todo listo para la pelea de esta noche!,No
1364733459965575169,25-02-2021,Prensa Libre,Guatemala,Bill Gates: el bulo sobre la nieve que no se derrite que atribuyen al creador de Microsoft. ¿Qué tiene que ver Bill Gates con la nieve y por qué lo acusan? Esta es la otra teoría conspirativa que le atribuyen al creador de Microsoft. ,Clickbait
1364412240053624839,24-02-2021,El Universal Venezuela,Venezuela,"'Fotoperiodismo: misión con propósito', por Mónica Pupo @pupo_monica #Opinión",No
1283796707306803200,16-07-2020,El Comercio Perú,Perú,"Esta foto del Sol es la más cercana jamás tomada | VIDEO
https://t.co/hr6sgXT1m3",Clickbait
1356400348349526016,02-02-2021,El Comercio Perú,Perú,Canciller de #Irán pide a Europa que medie con EE.UU. para salvar el acuerdo nuclear ►https://t.co/BfZFX6r3Ce,No
1237177572691193862,10-03-2020,El Comercio Perú,Perú,"Coronavirus en el Perú: entregarán kit de limpieza valorizado en S/3.400 para cada cien escolares. Coronavirus en el Perú: entregarán kit de limpieza valorizado en S/3.400 para cada cien estudiantes. Este lunes inicia el año escolar 2020 #CovidEnPerú (por @dbedoya08 ) 
https://t.co/2TqQv63zeZ",No
1352762939493777408,22-01-2021,El Comercio Perú,Perú,#Argentina registra 10.753 contagios y 220 nuevas muertes por #coronavirus en un día ►https://t.co/NBIlMx0jNJ,No
1364231766823890945,23-02-2021,Prensa Libre,Guatemala,"Luis Suárez: “Me molestó que me dijeran que era viejo y que ya no podía jugar al más alto nivel” El delantero uruguayo, Luis Suárez, desde que dejó al FC Barcelona al final de la última temporada se ha convertido en un jugador clave para el gran presente del Atlético Madrid de Diego Simeone. E…",No
1363684969953038339,22-02-2021,El Universal Venezuela,Venezuela,"'Nuestros jóvenes merecen un mejor país', por Gustavo Duque #Opinión",No
1363695012815515651,22-02-2021,El Universal Venezuela,Venezuela,"'El líder propositivo', por Marayira Chirinos @marayirachirinos #Opinión",No
1363937157417689090,22-02-2021,Prensa Libre,Guatemala,"“Un asesino silente me estaba envenenando en mi propia casa” Nalleli Cobo tenía 9 años cuando empezó a sufrir asma, sangrados en la nariz y fuertes dolores de cabeza.",Clickbait
1267455529619726337,01-06-2020,El Comercio Perú,Perú,The Last of Us Part II y los videojuegos más esperados de junio | VIDEOS ►https://t.co/HUQ0GUToTZ,Clickbait
1262846768418611208,19-05-2020,El Comercio Perú,Perú,"Aló Obstetra: un número Whatsapp para absolver las dudas y los miedos de las gestantes mientras dure el estado de emergencia ►https://t.co/yVEWi3eq4R
Por @mcyrigoyen",No
1197595674541543424,21-11-2019,Prensa Libre,Guatemala,La segunda noche del Mercedes-Benz Fashion Guatemala apostó por la comodidad en la moda. Conozca los detalles: @prensa_libre,No
1362693414379216898,19-02-2021,El Universal Venezuela,Venezuela,AN exige al gobierno colombiano el 'cese inmediato de la violencia' contra Venezuela #Política #EUVzla,No
1305942431549067270,15-09-2020,El Comercio Perú,Perú,"Zoraida Gómez, actriz de “Rebelde”, compartió tierna imagen de su bebé ►",Clickbait
1257390081284943872,04-05-2020,El Comercio Perú,Perú,"5 maneras de ver series y películas con amigos a distancia. Cinco maneras de ver series y películas con amigos a distancia
https://t.co/iKP5pXwSRz",Clickbait
1070015028043153408,04-12-2018,Prensa Libre,Guatemala,"Cómo son las gafas HoloLens de Microsoft que el ejército de Estados Unidos usará en combate. Conozca las gafas HoloLens, un dispositivo de Microsoft con las que el ejército de Estado Unidos espera optimizar sus capacidades en el campo de batalla.
--https://t.co/Rg8dZzD38F",Clickbait
1361686783734513668,16-02-2021,El Universal Venezuela,Venezuela,Posponen partido de la NBA por positivo al Covid-19 #Deportes #EUVzla,No
1301577604047278080,03-09-2020,El Comercio Perú,Perú,"Ricardo Zúñiga: ‘Zorro’ Zupe es denunciado por presuntos tocamientos indebidos a menor de edad
►",No
1059564069466918912,05-11-2018,Prensa Libre,Guatemala,"Cómo usa Mark Zuckerberg su propia cuenta de Facebook. Si quiere conocer cómo usa #MarkZuckerberg su propia cuenta de #Facebook, aquí se lo contamos. @prensa_libre",Clickbait
1255268371144286210,28-04-2020,El Comercio Perú,Perú,"Jorge Muñoz: “No solamente estamos para repartir canastas sino para afinar estrategias”

https://t.co/XiBtok2XKC",No
1243639912060067840,27-03-2020,El Comercio Perú,Perú,"#Coronavirus | La OMS insta a los países a no usar tratamientos no probados contra el COVID-19 #YoMeQuedoEnCasa #AltoAlCoronavirus
https://t.co/xPfKtreT9O",No
1168320654007050240,02-09-2019,Prensa Libre,Guatemala,Netflix: estos son los estrenos para septiembre 2019. #PorSiNoLoVio Netflix: estos son los estrenos para septiembre,Clickbait
1100167305030447104,25-02-2019,El Comercio Perú,Perú,OIT y Fundación Adecco promoverán empleo juvenil en la región ►https://t.co/KnJGnMHNdl,No
1169754006081757184,05-09-2019,El Comercio Perú,Perú,"#Junín: hombre enevena a sus tres hijos y luego se suicida. Madre de los pequeños denunció que el hospital Daniel Alcides Carrión no quiso atender a los niños, a pesar de que habrían llegado con vida ►",No
1039159057200771073,10-09-2018,Prensa Libre,Guatemala,"5 aspectos en los que la genética afecta tu vida cotidiana y que probablemente no conocías. La genética es un tema recurrente de conversación durante los meses del embarazo. Sin embargo, el efecto de lo que llevamos en el ADN se extendiende hasta afectar nuestros comportamientos y habilidades.
https://t.co/HcU7rDwKAI",Clickbait
1365456484616839176,27-02-2021,El Comercio Perú,Perú,Carlos Bustos: “Se debió haber esperado la decisión del TAS para armar el fixture de la Liga 1″,No
1337224806199156739,11-12-2020,El Comercio Perú,Perú,#Brasil registra 770 muertes y 53.347 casos de #coronavirus en un día ►https://t.co/piN3CMGIs6,No
1365377159553048585,26-02-2021,El Comercio Perú,Perú,“Dólar blue” en Argentina: conoce aquí su precio hoy viernes 26 de febrero del 2021,Clickbait
1365375593756385280,26-02-2021,El Comercio Perú,Perú,Movistar mantendrá derechos para la transmisión televisiva de partidos de la Liga 1 y Liga 2,No
1361303258355138560,15-02-2021,Prensa Libre,Guatemala,"Esta es la nueva teoría que explica de dónde vino el meteorito que acabó con los dinosaurios. El impacto del meteorito de Chicxulub cambió la historia de la Tierra para siempre hace 66 millones de años, provocando la extinción del 75 % de las especies, incluidos los dinosaurios, pero, ¿De d…",Clickbait
