""" Yo había vaticinado que iba hacer lo que la organización me pidiera "" , confesó Mujica",Mujica,Neu,,,
"Mujica informó que su sector político no hará acto de cierre de campaña para evitar "" provocaciones """,Mujica,Neg,Neg,Neu,
"Mujica añadió que las autoridades de la coalición tienen la idea de "" buscar una unidad de comando "" y "" juntar todas las cuestiones sociales en un ministerio y algunas ramas transformar las en subsecretarías y lo mismo crear un ministerio para la Producción """,Mujica,Neu,,,
Mujica consideró que la potencia de el norte condiciona a los países de América de el Sur,Mujica,Neg,,,
"Mujica afirmó que las cárceles viven "" una situación explosiva "" por la superpoblación",Mujica,Neg,,,
""" Yo no veo a nadie ; no me vengan a escarbar ni saquen elucubraciones porque vine acá , ni nada por el estilo "" , declaró Mujica",Mujica,Neg,,,
""" Los gobiernos no generan recursos , los que lo hacen son los pueblos y todo lo que signifique pérdidas para el pueblo uruguayo me preocupa "" , agregó Mujica",Mujica,Neg,,,
Mujica dijo que en general coincide con Astori,Mujica,Pos,,,
"Mujica advirtió que por su dependencia de la agropecuaria , el Uruguay debe transformar se en un país agrointeligente , vendedor de trabajo calificado de origen agropecuario",Mujica,Pos,,,
"Mujica consideró que el biodiesel pueden favorecer la rebaja de las raciones , a través de sus subproductos",Mujica,Pos,,,
"Mujica quiere rejuvenecer plantel Hay que sacar personal administrativo , presupuesto "" a el cuete """,Mujica,Neg,,,
"Mujica advirtió que Uruguay se juega a los gurises que se están "" exportando "" o directamente "" la queda "" y diciendo que carga con la responsabilidad política , aclaró que "" se juega por los gurises , porque entre sacrificar a mis abuelos y dar le porvenir a mis nietos , me juego por éstos """,Mujica,Pos,,,
"Mujica admitió que en el discurso electoral de los dirigentes de izquierda se les dijo que sí a todos los reclamos , pero a su vez sostuvo que ése no es su caso . "" A mí nadie me va a decir que anduve prometiendo aumento de salarios """,Mujica,Neg,,,
"Mujica dijo que iba a hablar de "" dos situaciones muy , muy importantes "" , "" de esas en que se necesita colaboración y de esas que estando en la base de nuestra sociedad pasando hace mucho tiempo la sociedad no tiene conocimiento """,Mujica,Neg,Neg,Neu,
"Mujica aseguró que la presencia de esta firma está "" operando a la suba en el mercado los valores """,Mujica,Pos,,,
"Mujica señaló que "" teóricamente , Primaria tendría aquí millones de pesos que seguramente le vendrían muy bien para arreglar edificios y hacer escuelas nuevas """,Mujica,Pos,,,
Mujica ha planteado introducir cambios a la legislación sobre el tema,Mujica,Neu,,,
Mujica manifestó su intención de que la ley de medios sea aprobada este año por el Parlamento,Mujica,Pos,,,
"Según Mujica , estas organizaciones son "" las únicas multinacionales de claro origen latinoamericano que se han impuesto en el mundo "" porque tienen una "" eficiencia atroz , una crueldad atroz , y una deshumanización creciente """,Mujica,Neg,,,
""" Nos ha costado casi 70-80 años hacer una reunión sin que esté el patrón de el norte y juntar a los pueblos de el Caribe , ese montón de islas que hablan en inglés pero son como nosotros "" , dijo Mujica",Mujica,Neg,,,
"Mujica dijo a RT que "" el gran obstáculo que tuvimos para un entendimiento en materia de economía con Europa era la mayor competitividad de la agricultura nuestra frente a la europea . El principal cliente que tenemos ya no está en Occidente sino en Oriente . El primer cliente de Brasil , de Argentina , de nosotros , se llama la República Popular China . Entonces , Europa no debe de temer tanto de que la vamos a avasallar con nuestra agricultura más eficiente """,Mujica,Neg,,,
Mujica adelantó que se le pedirá cooperación a México para la Universidad Tecnológica,Mujica,Neu,,,
"Mujica ha dicho que , con la desaparición de el ovino , en algunas zonas también desaparece la gente baqueana",Mujica,Neg,,,
"Mujica dijo que quienes protestan hoy en Uruguay son "" una izquierdita infantil e intransigente """,Mujica,Neg,,,
"Mujica dijo que este tema "" está arreglado "" por medio de Naciones Unidas",Mujica,Neu,Pos,Neu,
Mujica quiere que se transfieran los aviones a Alas Uruguay,Mujica,Pos,,,
Mujica no quiere saber de el tema y por qué le dedica un capítulo entero a ese episodio,Mujica,Neg,,,
Mujica nunca lo quiso oír,Mujica,Neg,,,
""" No es un delito meter se atrás "" , dijo Tabárez",Tabárez,Pos,Neu,Neg,
"Sobre la receta de Uruguay para obtener los logros , Tabárez explicó : "" Tratamos de adaptar nos a la realidad de el futbol actual respetando nuestra manera de ser y los condicionantes """,Tabárez,Pos,,,
""" Pero ya lo hemos trabajado "" , dijo Tabárez",Tabárez,Pos,Neu,,
""" Forlán ha redondeado una imagen que lo hace un referente muy importante no solo de el fútbol sino de el deporte uruguayo todo "" , agregó Tabárez",Tabárez,Pos,,,
"Tabárez consideró que su rival en Bucarest "" es un equipo joven en proceso de renovación """,Tabárez,Neu,,,
""" Creo que seguramente saldrá de Napoli , no sé cuándo , pero debe ir a Inglaterra , a España "" , dijo Tabárez",Tabárez,Neu,,,
"Tabárez afirmó que pidió que la euforia que se vive en el país tras la conquista de la Copa América "" no le llegue "" a el plantel a cuatro días de el debut",Tabárez,Neu,,,
""" Estamos contentos y conformes por lo logrado en el Mundial de Sudáfrica y en la Copa América pero se debe dar vuelta a la página y empezar muy concentrados en las eliminatorias "" , afirmó Tabárez",Tabárez,Pos,Pos,Neu,Se puede usar como ejemplo
"Tabárez destacó que pese a el oro obtenido por los celestes el pasado mes de julio en la Copa América , "" el gran objetivo que tenemos por delante es llegar a el Mundial de Brasil """,Tabárez,Pos,Pos,Neu,
""" La vida es un sube y baja , también para Berlusconi "" , dijo Tabárez",Tabárez,Neu,,,
Tabárez entendió que tenía que seguir su camino de formación,Tabárez,Neu,,,
Tabárez dijo que Brasil es lógico candidato a ganar el Mundial,Tabárez,Pos,Pos,Neu,
"Tabárez reveló que "" sale de una lesión y se está realizando un trabajo de introducción """,Tabárez,Pos,Neu,,
"Tabárez confirmó este lunes que "" en el último congreso de la FIFA los dirigentes dialogaron y existe la posibilidad de jugar un amistoso contra España . No tenemos fecha pero es una posibilidad """,Tabárez,Pos,Neu,,
""" Me pareció un elogio "" , dijo Tabárez",Tabárez,Pos,,,
Tabárez reveló incluso que no le desvela el resultado,Tabárez,Neu,,,
""" Lo bueno estuvo en las tribunas "" , comentó Tabárez",Tabárez,Pos,,,
""" No solo en el sexo es importante la primera vez , en cualquier actividad de la vida , es diferente a quien ya lo ha conseguido muchas veces . Estos muchachos , que son los que les toca estar en este proceso tan largo de selecciones , que empezó en la época que era la cenicienta de Sudamérica y mire donde ha llegado , si logran clasificar serian considerados héroes nacionales . Y eso no es fácil "" , dijo Tabárez",Tabárez,Pos,,,
""" No he hablado con los jugadores sobre quienes jugarán "" , señaló Tabárez",Tabárez,Neu,,,
Para Tabárez el frío no fue un impedimento para que el conjunto celeste desplegara el fútbol que él pretendía,Tabárez,Pos,,,
Tabárez dijo previo a Chile que primero se debía marcar y luego pensar en el arco rival,Tabárez,Neu,,,
""" Cavani es el único delantero de todos los que tenemos en el plantel que puede cumplir una función que requiere el equipo "" , expresó Tabárez",Tabárez,Pos,,,
""" Aumentó el sedentarismo , los niños ya no salen a jugar a la calle por la inseguridad , entre otros problemas , miran televisión o están en la computadora . También cambió la forma de alimentar se . Consumen comidas rápidas . Las madres trabajan y ya no elaboran la comida con ingredientes naturales , compran alimentos congelados o hacen fritos . El doble horario en los colegios también influye para alimentar se mal "" , explica Tabárez",Tabárez,Neg,,,
""" Hicimos 300 % más goles que Colombia , pero están dos puntos arriba "" , dijo Tabárez",Tabárez,Neu,Neg,Neu,
""" De repente para ustedes no sirve para nada , pero lo que hicimos es trabajar con el equipo "" , dijo Tabárez",Tabárez,Pos,Neu,Neg,
""" Sabemos como juega Colombia de local , lo que ha hecho últimamente y los jugadores nuevos que tiene . Es un equipo muy fuerte defensivamente , que en lo que va de la Eliminatoria recibió sólo dos goles , pero ha hecho cuatro . Aunque eso le ha permitido conseguir resultados . Y en este momento aunque nosotros hemos hecho el 300 % más de goles , ellos tienen dos puntos más . Es un equipo difícil que va invicto "" , explicó Tabárez sobre el rival",Tabárez,Pos,,,
""" A el ser de diferente marca siempre son distintos . Cambia la textura , pero deben respetar dimensiones y peso . Pero a eso también nos hemos adaptado , cuando jugamos contra Turquía y Noruega lo hicimos con una pelota rapidísima "" , explicó Tabárez",Tabárez,Neu,,,
"Dijo Tabárez : "" En el correr de estas horas ya se van a saber los futbolistas que juegan en el exterior que van a ser convocados . La gerencia deportiva me informó de la situación de cada uno y hemos establecido criterios . Para estar presente en estos partidos , deben estar en esos seis días previos a la primera competencia porque es donde vamos a trabajar ( poco tiempo , es cierto ) en la transmisión de la idea futbolística . Si no puede realizar eso , aunque se pueda sumar después , lo dejamos para otra oportunidad """,Tabárez,Neu,,,
Tabárez quiere presionar en donde vaya la pelota y salir por los laterales,Tabárez,Neu,Neu,Pos,
Tabárez dijo que los partidos no se ganan con las fechas,Tabárez,Neu,,,
""" La mayor temática estará centrada en la manera que pretendo que jueguen los equipos . Las selecciones van a jugar con un 4-3-3 , que es un sistema que tiene historia en nuestro país "" , adelantó Tabárez",Tabárez,Neu,,,
""" Es que yo no oculto el equipo , es más , el probable titular ya lo he visto en parte de la prensa , que es inteligente y se basa en los antecedentes . Con eso a la afición creo que le alcanza "" , sostuvo Tabárez",Tabárez,Pos,,,
""" Yo no firmo nada . Los entrenadores no firmamos , preparamos un equipo y si podemos ganar no nos vamos a conformar con un empate . Y si es un partido dificilísimo , que estamos por perder , capaz que el empate es un resultado bárbaro . Todo depende de las circunstancia de el juego "" , explicó Tabárez",Tabárez,Neu,,,
Tabárez estima que se trató de un virus o una situación infecciosa,Tabárez,Neu,Neu,Neg,
Tabárez destacó la importancia que esto tiene a nivel educativo,Tabárez,Pos,,,
"Según Tabárez , serán los equipos históricos , que ya han ganado un Mundial , los que definirán la cita mundialista de Brasil , aunque no incluyó a Uruguay",Tabárez,Neu,,,
""" Quizás nosotros somos el único equipo que alguna vez ganó la Copa de el mundo que no tiene esas condiciones imprescindibles para destacar se en estos tiempos "" , señaló Tabárez",Tabárez,Neg,Neg,Neu,
Tabárez explicó que el motivo de elegir este partido en Austria en marzo tiene que ver principalmente con las facilidades logísticas por el hecho de que la mayoría de internacionales juegan en clubes de el viejo continente,Tabárez,Neu,,,
"Tabárez declaró : "" Lo mejor que he leído sobre este Mundial es de un tal Frasca y se llama Uruguay y las galletitas danesas """,Tabárez,Pos,,,
"Tabárez explicó en la conferencia de prensa que dio el lunes , que Ecuador jugó los últimos partidos en Quito con un 4-4-2 y que en su formación la tricolor tiene a dos volantes que van por afuera con mucha llegada ( Antonio Valencia y Jefferson Montero ) , y que es uno de los aspectos que Uruguay deberá neutralizar para no correr riesgos",Tabárez,Neu,,,
"Tabárez expresó que "" la sanidad está en permanente contacto con los futbolistas y la última información es que comenzó a hacer una actividad normal por esta fecha . De aquí en adelante , podrá tomar un estado de forma física . La información la tendremos con el correr de estos días , pero es muy posible de que sea convocado en caso de un repechaje """,Tabárez,Neu,,,
""" Antes de el partido sabía que nos iban a faltar muchísimas cosas , así que no tengo que cargar las tintas contra estos chicos "" , agregó Tabárez",Tabárez,Neg,,,
""" El camino es la recompensa "" , dijo Tabárez",Tabárez,Pos,Pos,Neu,
Tabárez dijo que a pesar de su juventud la adhesión de Cáceres a la causa celeste era muy grande,Tabárez,Pos,,,
""" No hago misterios , simplemente me tomo tiempo , pero ... el equipo se deduce "" , dijo Tabárez",Tabárez,Neu,,,
"Para Tabárez convocar es casi tan importante como llegar a la meta , por eso invita a que todos se sumen : caminando , corriendo o en bicicleta",Tabárez,Pos,,,
"Sería un milagro que un oso polar se reproduzca aquí , señala Tabárez",Tabárez,Pos,Neu,Neg,
Tabárez admitió haber mantenido una relación amorosa con la exempleada doméstica de su casa entre marzo y agosto de 2010,Tabárez,Neu,Neu,Neg,
"Sobre ese punto , Tabárez dijo que lo que viene "" es una final """,Tabárez,Pos,Neu,,
"Sobre ese punto , Tabárez confesó que por antecedentes deportivos ya tiene "" ponderados a los ejecutantes """,Tabárez,Neu,,,
Tabárez dijo que este partido servirá para transformar las cosas buenas en permanentes,Tabárez,Pos,,,
"Para Óscar Tabárez , entrenador de la selección uruguaya , "" todavía hay algo para hacer en el campeonato "" , razón por la cual habló con los futbolistas para que se le otorgue valor a el cotejo que queda por delante , tratando de dejar en el pasado el partido con Brasil",Tabárez,Pos,Pos,Neu,
"Según Tabárez , los pupilos de Hugo Sánchez "" tienen mucha velocidad , son resistentes y hábiles",Tabárez,Pos,,,
"Tabárez explicó que la otra clave será manejar con criterio la pelota , estar bien parados en defensa y a partir de allí "" desarrollar nuestra estrategia de ataque "" son las premisas marcadas por el maestro Oscar Tabárez ante un centenar de periodistas .",Tabárez,Pos,Neu,Pos,
Tabárez denunció la maniobra,Tabárez,Neg,,,
"Tabaréz me dijo que él no creía , pero que se la daba a su esposa porque ella sí es creyente """,Tabaréz,Neu,,,
Tabárez aseguró hoy que su intención es permanecer a el frente de la selección,Tabárez,Pos,,,
""" Fue como la derrota de Italia ante Corea de el Norte en el Mundial de 1966 "" , manifestó Tabarez",Tabarez,Neg,Neu,Neg,
""" cambia todo en materia de privacidad de los equipos "" , dijo Tabárez",Tabárez,Neu,,,
Tabárez dijo que esa noche de noviembre del 2005 fue uno de los peores momentos de el fútbol celeste,Tabárez,Neg,,,
""" Si esto sucede tendremos que defender nos "" , agregó Tabárez",Tabárez,Neu,Neu,Neg,
""" El entrenador de Colombia es alguien trabajador , muy táctico y sabe que no hay partidos fáciles "" , afirmó Tabárez",Tabárez,Pos,,,
""" Hay que reforzar la mente y distraer nos . Ya sabemos lo que queremos "" , dijo Tabárez",Tabárez,Pos,,,
Tabárez dijo respetar mucho lo periodístico,Tabárez,Pos,,,
"Tabárez admitió que "" el margen de error "" de Uruguay "" se redujo muchísimo "" tras el partido con Perú y que en consecuencia el partido con Bolivia será "" decisivo "" . En virtud de lo que viene , Tabárez señaló que tiene "" muchos jugadores y un montón de posibilidades para intentar cosas sin renunciar a ir a buscar el partido",Tabárez,Neg,,,
Tabárez dijo que eso no era viable,Tabárez,Neg,,,
Tabárez señaló que Uruguay precisa arriesgar más,Tabárez,Neg,Neg,Neu,
"Tabárez señaló que en ese duelo el once ´ canarinho ´ mostró un esquema muy claro , con un mejor funcionamiento que el de la primera fase ( en la que los brasileños cayeron por 2-0 frente a los mexicanos en el estreno )",Tabárez,Pos,,,
""" Los jugadores terminaron extenuados , porque para nosotros este partido no comenzó cuando el juez norteamericano pitó el inicio , lo estábamos jugando desde que terminó el partido frente a Perú . Conseguimos lo que queríamos y mantenemos nuestras expectativas para superar la fase "" , dijo Tabárez",Tabárez,Pos,,,
""" Yo no puedo valorar esa acción porque no vi nada , por lo que la tendré que repasar por televisión y después opinaré a el respecto "" , señaló Tabárez sobre la jugada",Tabárez,Neu,,,
""" Muchas de las cosas que hicimos frente a Venezuela le pueden doler a cualquier equipo "" , indicó Tabárez",Tabárez,Pos,Neu,Pos,
"Tabárez apuntaba a potenciar la ayuda educativa que recibe el futbolista uruguayo , muchas veces inferior a la que reciben jugadores de el primer mundo",Tabárez,Pos,Neg,Pos,Se puede usar de ejemplo
Tabárez dijo que Uruguay dejará todo contra México para obtener el resultado,Tabárez,Pos,,,
""" Hay fechas en la vida de los pueblos que son mojones , compendios , suma de su historia , de el pensamiento y la acción de sus hombres , de sus desfallecimientos y derrotas , de sus días de gloria . Esas fechas , que comprenden pensamientos y comportamientos , son las señas de identidad de una nación y por esto deben ser motivo de exaltación , de reconocimiento y , simultáneamente , de estudio , de reflexión y de profundizar en el conocimiento de estas etapas "" , señaló Tabárez",Tabárez,Pos,,,
""" El mayor poderío futbolístico está en Europa y en Suramérica somos extremadamente dependientes de eso "" , señaló Tabárez",Tabárez,Neu,Neg,Neu,
Tabárez consideró que Brasil es una de las excepciones en el continente con una liga fuerte,Tabárez,Pos,,,
""" Es el rival más difícil que hay en toda la Copa , de todos los participantes , es un orgullo y por eso una gran motivación tener la oportunidad de jugar ese primer partido "" , afirmó Tabárez",Tabárez,Pos,,,
"Tabárez consideró que "" el partido decisivo "" será el segundo , ante el representante africano",Tabárez,Neu,,,
""" Estamos en plena disputa de la eliminatoria , una eliminatoria que se nos ha complicado , pero que a esta altura estamos en mejor posición que en la anterior y por eso tenemos que planificar muy bien "" , subrayó Tabárez",Tabárez,Pos,,,
"Tabárez comentó que si bien los resultados no favorecieron a su equipo quedan "" cinco partidos frente a equipos que van arriba nuestro , y de a uno lo vamos a ir encarando """,Tabárez,Neg,,,
"Para Tabárez , "" este triunfo no significa que conseguimos nada , pero nos da una posibilidad de seguir peleando """,Tabárez,Pos,,,
""" esta era la gran oportunidad de nosotros y la perdimos ; que sería de nosotros entonces que perdimos las últimas seis "" , dijo Tabárez",Tabárez,Neg,,,
""" Perdimos contra un rival que jugó mucho mejor y para nosotros el partido más importante de todos es el próximo frente a Nigeria "" , agregó Tabárez",Tabárez,Neg,,,
"Para Tabárez sus dirigidos "" en algunos aspectos estuvieron por debajo de sus posibilidades """,Tabárez,Neg,,,
""" Brasil es un gran equipo y juega en casa pero Uruguay ya sabe lo que es enfrentar a equipos organizadores de torneos y complicar los "" , dijo Tabárez",Tabárez,Pos,,,
Tabárez contó con una dupla que tuvo su momento de gloria,Tabárez,Pos,,,
""" Siempre le digo lo mismo a los jugadores en los amistosos : juego , resultado y comportamiento . No venimos a probar jugadores , todo tiene su razón de ser . Yo no vengo a un amistoso a hacer seis cambios "" , explicó Tabárez",Tabárez,Neg,Neu,Neg,
"Tabárez reveló estar leyendo la biografía de Pep y dijo "" nos pasó algo parecido """,Tabárez,Neu,,,
"Tabárez expresó : "" Perú a la hora de tener la pelota en el medicampo y en la zona de ataque tiene buen juego . Siempre nos tocó jugar contra equipos que juegan mejor que nosotros . La histotria de el fútbol indica que no somos un equipo de posesión de pelota , todos los rivales la tienen más que nosotros . Eso a veces influye en el restulado y en otras no """,Tabárez,Pos,Neu,Pos,
"Para Tabárez el partido con Perú pudo concluir con una mayor diferencia en favor de Uruguay : "" Arrancamos los cotragolpes con mucho espacio y daba la sensación de que íbamos a convertir el tercer gol , pero no lo concretamos",Tabárez,Neu,,,
Tabárez quiere contar con él,Tabárez,Pos,,,
"Tabárez manifestó en más de una oportunidad que Cavani es un futbolista que le brinda cosas , desde el punto de vista táctico , que no las puede lograr con ningún otro",Tabárez,Pos,,,
"Tabárez dijo que no habló de el tema con Cavani pero que si le preguntaran por el asunto daría su punto de vista negativo "" por más que esté involucrado el gobierno """,Tabárez,Neg,,,
"Con respecto a el encuentro amistoso de el miércoles a la hora 16 en el Estadio Centenario , Tabárez dijo que tendrá en cuenta "" solo a los futbolistas que estén en la plenitud de sus condiciones , porque este partido es importante , pero está dentro de un contexto que hay que respetar . El partido que nos va a conseguir o no la meta de ir a el Mundial de Brasil es el martes 11 contra Venezuela . Tenemos que adaptar nos a esa situación , en utilizar a jugadores que estén bien y rotar los para garantizar tener a disposición a la mayor parte de ellos frente a Venezuela """,Tabárez,Neu,,,
"Tabárez dijo que se trata de "" una final desde la perspectiva que si ganamos nos pone a cubierto de seguir con esperanza . Ahora si no conseguimos eso , perdemos o empatamos y se dan otros resultados , son los números los que van a definir la cosa . Y cualquiera de las dos situaciones van a tener que ver con el ánimo por lo menos inmediato de el partido con que se vaya a la Copa Confederaciones , que es un torneo muy prestigioso y a el que Uruguay se ganó el derecho de participar y que también lo vamos a hacer con todo , o aprovechando un ambiente favorable o tratando de superar un ambiente que puede ser negativo . Va a depender de los resultados """,Tabárez,Neu,,,
"Tabárez dijo en los últimos días que Abreu es un jugador "" aún vigente """,Tabárez,Pos,,,
"Tabárez explicó que "" me enteré no hace mucho que Bolivia le empató a Argentina en Buenos Aires . La Eliminatoria es muy sorprendente . Pero lo de hoy ( el viernes ) , este triunfo , es como poner dinero en el banco . Por eso estamos satisfechos , pero no damos como que esté todo hecho """,Tabárez,Pos,,,
"Sobre el partido amistoso de ayer frente a Racing , Tabárez agregó : "" Estos partidos además de teoría nos permiten ver detalles para conseguir que el funcionamiento de Uruguay nos satisfaga totalmente """,Tabárez,Pos,,,
""" Hice un ejercicio acerca de los 18 jugadores que pueden ir a Londres y sabe que me dio : que pueden jugar en 31 puestos "" , dijo Tabárez",Tabárez,Pos,Neu,,
"Tabárez indicó : "" Este equipo va dar pelea , va a ser duro . Vamos a intentar conseguir cosas , y vamos a prepara nos lo mejor posible para poder lograr . Somos muy concientes de lo que es la competición y lo que se espera de nosotros """,Tabárez,Pos,,,
""" Por su historia reciente , por los futbolistas que tiene y por el juego que está desarrollando , España es la favorita para ganar el grupo y también el torneo "" , afirmó Tabárez",Tabárez,Pos,,,
Tabárez dijo que si tuviera la receta para ganar le la vendería,Tabárez,Neu,,,
""" No vamos a poner nos esa desesperación encima y olvidar nos de todo lo demás "" , dijo Tabárez",Tabárez,Neu,,,
""" nos permitió alcanzar el objetivo mínimo que nos habíamos planteado , quedar nos hasta el final de el torneo "" , dijo Tabárez",Tabárez,Pos,,,
"Tabárez dijo también que "" desde el partido con Nigeria a esos jugadores ( que fueron titulares ) los tenemos sin exigencias de partido """,Tabárez,Neu,,,
Tabárez dice que el fútbol es cuestión de futbolistas,Tabárez,Neu,,,
"Tabárez señaló que "" esa posibilidad nunca está descartada """,Tabárez,Neu,,,
"Tabárez comentó que el camino adoptado sigue un proceso iniciado hace años . "" Cada una de ellas tendrá su cuerpo técnico integrado lo que seguirá redundado en el crecimiento de los deportistas """,Tabárez,Pos,,,
"Sobre la preparación para la cita mundialista , Tabárez indicó que "" se realizó una programación primaria que tiene un primer mojón con un partido el 25 de marzo y después a partir de mayo que comienzan a terminar la liga comenzarán a llegar los futbolistas . Algunos lo harán el 18 de mayo , que es el plazo que establece la FIFA . La idea es antes de ir nos a Brasil jugar dos partidos amistosos en Uruguay el 30 de mayo y 4 de junio , con el fin de aportar le mayor rodaje a el equipo """,Tabárez,Pos,,,
""" permite el reencuentro con la gente "" , afirmó Tabárez",Tabárez,Pos,,,
""" Lo de Luis va a depender de cómo evolucione su rodilla , no tenemos duda en cuanto a lo que va a poner él desde el punto de vista de el entusiasmo y la fe que siempre tiene , de sus condiciones físicas , pero hay cosas que no vamos a saber hasta que la realidad lo diga "" , indicó Tabárez",Tabárez,Pos,Neu,Pos,
""" llega con un nivel de experiencia , de cosas conseguidas y un nivel madurez que tiene que ver mucho con su edad cronológica "" , señaló Tabárez",Tabárez,Pos,,,
""" ¿ Qué ví ? Bueno ... yo trato de ver cosas . Cuando veo virtudes de un equipo me pongo a pensar cómo se llegó a eso . No ... no hay comparación posible con Uruguay . Recién estamos empezando un proceso . Lógicamente no sólo los uruguayos se preguntan qué hubiese pasado . Alguno de los que quedaron afuera como Camerún se debe estar preguntando qué pasó , por qué no llegó y sí lo hizo Togo o Ghana . Ojalá tengamos la oportunidad de jugar el próximo "" , dijo Tabárez",Tabárez,Pos,Neu,Pos,
Tabárez indicó que los españoles serán lo más afectados,Tabárez,Neg,,,
Tabárez no cree que el cansancio afecte los preparativos para el duelo de el domingo contra Senegal,Tabárez,Pos,,,
""" Es muy importante aprovechar el tiempo "" , dijo Tabárez",Tabárez,Pos,,,
"Tabárez dijo que Luis Suárez seguirá fijo en el ataque uruguayo , luego que el jugador de el Manchester United fuera abucheado cuando debutaron con victoria 2-1 ante Emiratos Arabes Unidos en el estadio Old Trafford de Manchester",Tabárez,Pos,,,
"Tabárez dijo que en la práctica de los penales se hizo "" lo de siempre : tres penales cada uno """,Tabárez,Neu,,,
""" El estadio es espectacular pero la cancha no hace juego porque no está bien "" , dijo Tabárez sobre el Único de La Plata",Tabárez,Neg,,,
Tabárez entendió que tres atrás eran suficientes para controlar a el único hombre en punta de Perú,Tabárez,Pos,Neu,,
""" Tener varios días de recuperación es una bendición para nosotros "" , dijo Tabárez",Tabárez,Pos,,,
"Sobre cómo jugará Uruguay la final , Tabárez dijo : "" Tenemos que analizar el rival y resolver cual es el camino correcto """,Tabárez,Neu,,,
""" La segunda opción son los suplentes "" , aclaró Tabárez",Tabárez,Neu,,,
"Tabárez comentó que habló con los jugadores de la necesidad de revertir el panorama , de hacer un buen partido para reafirmar conceptos . "" Hemos dado un paso enorme porque los jugadores mostraron lo que mostraron siempre , aún perdiendo """,Tabárez,Pos,,,
Tabárez lo respaldó,Tabárez,Pos,,,
"Tabárez dijo que es consciente de que "" históricamente "" el torneo olímpico es muy importante para el país , teniendo en cuenta que en fútbol se vuelve después de 84 años , y que en las dos participaciones Uruguay se trajó dos medallas doradas",Tabárez,Pos,,,
Tabárez explicó que es diferente trabajar con la selección olímpica que con la mayor,Tabárez,Neu,,,
"Tabárez indicó que "" cuesta explicar "" cómo llegó el segundo gol de los africanos ya que los jugadores más altos se quedaron en su zona para defender debido a que estaban en inferioridad numérica",Tabárez,Neg,,,
"Para Tabárez , en este partido "" fue más continuo , revirtiendo una situación que no era fácil en el segundo tiempo , porque el rival en esos últimos 15 minutos fueron muy superiores . Bellamy fue muy desequilbrante "" , indicó",Tabárez,Pos,,,
"Tabárez expresó : "" Tenemos potencial para complicar a el rival """,Tabárez,Pos,,,
Para Tabárez es un jugador importante,Tabárez,Pos,,,
"Tabárez afirmó : "" Tenemos una historia en común de mucho tiempo ? ayer ( el domingo ) se cumplieron siete años desde que empezamos a trabajar en el Complejo - , y muchos de estos jugadores están desde ese día . Pero no creo que por el hecho de venir acá , los goleadores de la liga italiana y de la inglesa pierdan características . Siempre tienen un potencial que como cualquier goleador están sujetos a las rachas . Pero modestamente , tenemos un gran potencial """,Tabárez,Pos,,,
"Tabárez dijo que "" el resultado que queremos y en función de lo que nos pasó el viernes , es ganar el partido . Va a ser muy difícil como dije , pero tampoco es imposible """,Tabárez,Pos,,,
"Tabárez dijo que deberán ser "" muy autocríticos "" . "" Teníamos la expectativa quela recuperación ya hubiese llegado . No es así , entonces hay observar la realidad , ser muy autocritico . A partir de esta realidad tenemos que ver qué cosas nos pueden estar ocurriendo que no hayamos captado "" . "" Sigo pensando lo mismo , pero no por fidelidad personal y grupal , si no porque sé lo que tenemos entre manos , se lo que queremos seguir construyendo . Pero todo eso pasa por resultados que no se están obteniendo """,Tabárez,Neg,,,
Tabárez quiere que los futbolistas sean dueños de su futuro ,Tabárez,Pos,Pos,Neu,
""" Un representante no está para dar le un auto nuevo o solucionar le la casa , el jugador debe tener claro que es el que tiene la última palabra y es el que decide su futuro . Es un tema muy complicado porque el futbolista no lo tiene muy claro y lo estamos tratando con las dos psicólogas que tenemos en la selección . Es una parte interesante de los trabajos "" , reveló Tabárez",Tabárez,Neu,Neg,,
"Tabárez reveló que "" el momento de Tata González "" , le plantea la posibilidad de poner a Cavani arriba",Tabárez,Neu,,,
Tabárez dijo previo a el partido que este encuentro ante Francia le iba a servir para comprobar algunas situaciones de cara a el choque con Colombia por Eliminatorias,Tabárez,Pos,Neu,,
Tabárez le dijo a Minguta que si lo necesitaba contara con él,Tabárez,Pos,,,
""" Una cuestión de reciprocidad , no sé nada de Colombia ... No es malo guardar se una carta en la manga por las dudas "" , respondió Tabárez",Tabárez,Pos,Neu,,
""" Jugaremos contra Colombia , no contra Falcao "" , agregó Tabárez",Tabárez,Neu,,,
Tabárez ya anunció que el de mañana será un partido de propuesta,Tabárez,Neu,,,
"Respecto a la única unidad que cosechó Uruguay después de estas dos jornadas , Tabárez señaló : "" Los resultados han determinado que hemos perdido una ventaja que teníamos conseguida en esta eliminatoria . No hay que olvidar se de eso , lo que se hizo anteriormente """,Tabárez,Neg,Neg,Neu,
Tabárez dijo que el partido estuvo para cualquiera,Tabárez,Neu,,,
Tabárez señaló que hay que marcar con terquedad,Tabárez,Neu,,,
Tabárez nunca aceptaría hablar con algún dirigente mientras cualquier técnico siga en funciones,Tabárez,Neg,,,
"Tabárez dijo que nada se puede hacer por el partido perdido contra Paraguay , pero que sí se puede hacer "" mucho frente a Chile """,Tabárez,Pos,,,
Suárez quiere seguir ganando,Suárez,Pos,,,
